datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-05-30 13:06:44,2,13,197,190,True,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Livre,Tráfego Pesado,,
2018-05-30 13:06:44,2,13,196,190,True,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Livre,Tráfego Pesado,,
2018-05-30 12:39:16,2,12,192,169,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Obstrução,,,
2018-05-30 12:39:16,2,12,187,171,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Obstrução,,,
2018-05-30 11:44:37,2,11,177,338,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 11:44:37,2,11,179,338,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 11:06:24,2,11,178,174,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,Incidentes,,
2018-05-30 11:06:24,2,11,180,171,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,Incidentes,,
2018-05-30 10:21:24,2,10,178,174,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
2018-05-30 10:21:24,2,10,180,171,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
2018-05-30 09:56:56,2,9,213,366,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Outros,,,
2018-05-30 09:56:56,2,9,198,403,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Outros,,,
2018-05-30 09:27:22,2,9,149,249,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Livre,,
2018-05-30 09:27:22,2,9,158,257,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Livre,,
2018-05-30 09:21:16,2,9,138,229,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Outros,,,
2018-05-30 09:21:16,2,9,139,228,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Outros,,,
2018-05-30 09:20:25,2,9,255,264,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Livre,,
2018-05-30 09:20:25,2,9,246,237,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,Tráfego Livre,,
2018-05-30 08:10:50,2,8,202,287,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 08:10:50,2,8,271,283,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 07:54:28,2,7,255,331,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,,,
2018-05-30 07:54:28,2,7,255,328,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Incidentes,,,
2018-05-30 07:24:13,2,7,294,251,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 07:24:13,2,7,292,244,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 07:00:54,2,7,197,190,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-30 07:00:54,2,7,128,214,False,False,False,False,True,69,11,20.00,6.80,30.60,0.00,1000,Tráfego Pesado,,,
2018-05-29 13:55:35,1,13,197,190,True,False,False,False,False,64,1,20.40,9.00,30.60,0.00,1003,Incidentes,Tráfego Pesado,,
2018-05-29 13:38:29,1,13,197,190,True,False,False,False,False,64,1,20.40,9.00,30.60,0.00,1003,Outros,,,
2018-05-29 13:38:29,1,13,196,190,True,False,False,False,False,64,1,20.40,9.00,30.60,0.00,1003,Outros,,,
2018-05-29 13:08:13,1,13,197,190,True,False,False,False,False,64,1,20.40,9.00,30.60,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-05-29 13:08:13,1,13,196,190,True,False,False,False,False,64,1,20.40,9.00,30.60,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-05-27 18:26:10,6,18,197,190,True,False,False,False,False,87,10,17.20,5.80,30.60,0.00,1003,Outros,,,
2018-05-27 18:26:10,6,18,196,190,True,False,False,False,False,87,10,17.20,5.80,30.60,0.00,1003,Outros,,,
2018-05-25 22:30:00,4,22,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 22:30:00,4,22,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 21:30:01,4,21,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 21:30:01,4,21,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 20:30:00,4,20,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 20:30:00,4,20,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 19:30:00,4,19,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 19:30:00,4,19,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 17:33:03,4,17,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 17:33:03,4,17,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 16:08:40,4,16,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 16:08:40,4,16,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Outros,,,
2018-05-25 15:32:50,4,15,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Clima,,,
2018-05-25 15:32:50,4,15,196,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Clima,,,
2018-05-25 15:31:06,4,15,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Obstrução,,,
2018-05-25 14:47:39,4,14,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Obstrução,Tráfego Livre,,
2018-05-25 14:27:25,4,14,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Obstrução,Tráfego Pesado,,
2018-05-25 13:30:32,4,13,197,190,True,False,False,False,False,72,11,12.50,4.30,30.80,0.00,1000,Tráfego Livre,Tráfego Pesado,,
2018-05-24 17:45:02,3,17,197,190,True,False,False,False,False,78,0,13.30,5.00,30.80,0.00,1000,Tráfego Pesado,,,
2018-05-24 14:56:01,3,14,197,190,True,False,False,False,False,78,0,13.30,5.00,30.80,0.00,1000,Outros,,,
2018-05-24 14:56:01,3,14,196,190,True,False,False,False,False,78,0,13.30,5.00,30.80,0.00,1000,Outros,,,
2018-05-24 14:53:25,3,14,197,190,True,False,False,False,False,78,0,13.30,5.00,30.80,0.00,1000,Tráfego Pesado,Obstrução,,
2018-05-24 13:20:02,3,13,197,190,True,False,False,False,False,78,0,13.30,5.00,30.80,0.00,1000,Tráfego Pesado,Obstrução,,
2018-05-23 18:12:26,2,18,197,190,True,False,False,False,False,83,10,12.70,8.60,30.70,0.00,1000,Outros,,,
2018-05-23 18:12:26,2,18,196,190,True,False,False,False,False,83,10,12.70,8.60,30.70,0.00,1000,Outros,,,
2018-05-23 17:39:25,2,17,197,190,True,False,False,False,False,83,10,12.70,8.60,30.70,0.00,1000,Tráfego Pesado,,,
2018-05-23 17:23:27,2,17,197,190,True,False,False,False,False,83,10,12.70,8.60,30.70,0.00,1000,Tráfego Pesado,,,
2018-05-23 13:06:47,2,13,197,190,True,False,False,False,False,83,10,12.70,8.60,30.70,0.00,1000,Tráfego Livre,Tráfego Pesado,,
2018-05-22 17:32:36,1,17,197,190,True,False,False,False,False,88,16,13.90,7.60,30.60,0.00,1003,Tráfego Pesado,,,
2018-05-22 16:40:04,1,16,197,190,True,False,False,False,False,88,16,13.90,7.60,30.60,0.00,1003,Tráfego Livre,,,
2018-05-22 13:22:38,1,13,197,190,True,False,False,False,False,88,16,13.90,7.60,30.60,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-05-22 12:24:58,1,12,197,190,True,False,False,False,False,88,16,13.90,7.60,30.60,0.00,1003,Outros,,,
2018-05-22 12:24:58,1,12,196,190,True,False,False,False,False,88,16,13.90,7.60,30.60,0.00,1003,Outros,,,
2018-05-18 17:40:16,4,17,197,190,True,False,False,False,False,70,41,17.00,14.80,30.50,0.00,1003,Tráfego Pesado,,,
2018-05-18 13:25:14,4,13,197,190,True,False,False,False,False,70,41,17.00,14.80,30.50,0.00,1003,Outros,,,
2018-05-18 13:25:14,4,13,196,190,True,False,False,False,False,70,41,17.00,14.80,30.50,0.00,1003,Outros,,,
2018-05-18 13:10:53,4,13,197,190,True,False,False,False,False,70,41,17.00,14.80,30.50,0.00,1003,Tráfego Pesado,Clima,,
2018-05-18 13:10:53,4,13,196,190,True,False,False,False,False,70,41,17.00,14.80,30.50,0.00,1003,Tráfego Pesado,Clima,,
2018-05-17 18:22:02,3,18,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Tráfego Pesado,,,
2018-05-17 17:35:09,3,17,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Tráfego Pesado,Tráfego Livre,,
2018-05-17 17:25:32,3,17,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Tráfego Livre,,,
2018-05-17 17:13:09,3,17,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Tráfego Pesado,,,
2018-05-17 16:21:23,3,16,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Obstrução,Tráfego Pesado,,
2018-05-17 13:18:16,3,13,197,190,True,False,False,False,False,64,5,17.60,4.30,30.60,0.00,1003,Tráfego Livre,,,
2018-05-16 18:04:31,2,18,197,190,True,False,False,False,False,94,47,19.40,4.30,30.40,0.07,1087,Tráfego Pesado,,,
2018-05-16 15:42:09,2,15,197,190,True,False,False,False,False,94,47,19.40,4.30,30.40,0.07,1087,Tráfego Livre,Tráfego Pesado,,
2018-05-16 15:21:46,2,15,197,190,True,False,False,False,False,94,47,19.40,4.30,30.40,0.07,1087,Tráfego Pesado,,,
2018-05-16 12:16:32,2,12,197,190,True,False,False,False,False,94,47,19.40,4.30,30.40,0.07,1087,Incidentes,Tráfego Pesado,Tráfego Livre,
2018-05-16 12:02:22,2,12,197,190,True,False,False,False,False,94,47,19.40,4.30,30.40,0.07,1087,Tráfego Pesado,Incidentes,,
2018-05-15 18:56:28,1,18,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Incidentes,Tráfego Pesado,,
2018-05-15 17:40:30,1,17,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-15 17:15:58,1,17,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-15 16:39:28,1,16,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Livre,Tráfego Pesado,,
2018-05-15 15:35:08,1,15,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Livre,,,
2018-05-15 14:33:19,1,14,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Outros,,,
2018-05-15 14:33:19,1,14,196,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Outros,,,
2018-05-15 13:12:16,1,13,197,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Livre,,,
2018-05-15 13:12:16,1,13,196,190,True,False,False,False,False,72,0,20.30,6.80,30.40,0.00,1000,Tráfego Livre,,,
2018-05-12 15:14:54,5,15,197,190,True,False,False,False,False,77,90,18.50,18.40,30.40,0.00,1009,Tráfego Pesado,,,
2018-05-11 18:48:02,4,18,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-11 18:00:20,4,18,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-11 18:00:20,4,18,196,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-11 17:48:04,4,17,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-11 17:22:21,4,17,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,,,
2018-05-11 16:38:09,4,16,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Outros,,,
2018-05-11 16:38:09,4,16,196,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Outros,,,
2018-05-11 15:38:36,4,15,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,Clima,,
2018-05-11 14:30:06,4,14,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Clima,Tráfego Pesado,,
2018-05-11 13:25:26,4,13,197,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,Clima,,
2018-05-11 13:25:26,4,13,196,190,True,False,False,False,False,63,13,21.90,9.70,30.40,0.00,1000,Tráfego Pesado,Clima,,
2018-05-10 18:44:08,3,18,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Tráfego Pesado,,,
2018-05-10 18:00:10,3,18,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Tráfego Pesado,,,
2018-05-10 17:30:39,3,17,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Tráfego Pesado,,,
2018-05-10 17:14:17,3,17,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Tráfego Pesado,,,
2018-05-10 15:45:58,3,15,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Outros,,,
2018-05-10 15:45:58,3,15,196,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Outros,,,
2018-05-10 13:20:03,3,13,197,190,True,False,False,False,False,72,23,21.50,6.80,30.50,0.00,1000,Tráfego Livre,,,
2018-05-09 18:50:59,2,18,197,190,True,False,False,False,False,82,41,19.30,8.60,30.60,0.00,1003,Tráfego Pesado,,,
2018-05-09 18:15:17,2,18,197,190,True,False,False,False,False,82,41,19.30,8.60,30.60,0.00,1003,Tráfego Pesado,,,
2018-05-09 17:36:44,2,17,197,190,True,False,False,False,False,82,41,19.30,8.60,30.60,0.00,1003,Incidentes,Tráfego Pesado,,
2018-05-09 17:12:03,2,17,197,190,True,False,False,False,False,82,41,19.30,8.60,30.60,0.00,1003,Outros,,,
2018-05-09 17:12:03,2,17,196,190,True,False,False,False,False,82,41,19.30,8.60,30.60,0.00,1003,Outros,,,
