datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-06-29 07:00:11,4,7,85,89,True,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2018-06-29 07:00:11,4,7,82,89,True,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2018-06-29 07:00:11,4,7,84,89,True,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2018-06-29 07:00:11,4,7,82,90,True,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2018-06-29 07:00:11,4,7,83,91,True,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2018-06-27 16:37:37,2,16,84,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,83,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,86,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,84,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,83,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,85,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,86,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,83,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,85,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,86,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,84,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:37:37,2,16,85,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,84,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,83,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,86,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,84,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
