id,datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
0,2018-06-29 19:46:18,4,19,25,15,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Outros,,,
1,2018-06-29 19:21:56,4,19,17,18,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
1,2018-06-29 19:21:56,4,19,13,21,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Tráfego Pesado,,,
2,2018-06-29 19:10:00,4,19,34,10,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Obstrução,Tráfego Pesado,,
2,2018-06-29 19:10:00,4,19,34,13,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Obstrução,Tráfego Pesado,,
2,2018-06-29 19:10:00,4,19,34,12,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Obstrução,Tráfego Pesado,,
2,2018-06-29 19:10:00,4,19,33,10,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Obstrução,Tráfego Pesado,,
2,2018-06-29 19:10:00,4,19,33,11,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Obstrução,Tráfego Pesado,,
3,2018-06-29 19:02:43,4,19,21,36,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
3,2018-06-29 19:02:43,4,19,20,28,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
3,2018-06-29 19:02:43,4,19,21,35,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,68,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,73,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,63,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,59,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,62,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,46,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,17,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,22,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,53,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,59,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,64,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,66,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,69,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,72,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,67,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,68,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,60,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,60,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,68,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,62,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,70,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,53,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,63,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,72,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,70,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,69,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,59,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,63,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,60,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,17,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,67,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,17,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,64,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,66,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,17,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,60,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,67,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,70,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,71,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,64,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,72,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,72,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,46,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,17,50,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,22,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,52,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,66,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,70,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,66,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,73,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,71,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,53,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,69,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,53,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,63,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,4,64,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,72,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,16,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,71,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,53,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,62,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,71,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,22,49,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,47,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,21,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,57,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,70,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,74,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,13,60,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,65,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,74,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,4,63,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,58,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,14,54,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,5,62,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,59,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,15,55,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,20,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,19,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,10,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,8,66,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,7,56,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,6,64,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,12,51,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,11,61,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,9,74,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
4,2018-06-29 18:56:10,4,18,18,48,False,False,False,False,False,96,81,17.50,5.00,30.50,0.05,1183,Incidentes,Tráfego Pesado,,
